"Date","Treatment","Period","Subject","Group","Profit","TotalProfit","Participate","role","subrole","proposer","punisher","proposal","winning_allocation","winning_allocation_real","a1choice","a2choice","a3choice","a1choice_real","a2choice_real","a3choice_real","bchoice1","bchoice2","bchoice3","bchoice_real[1]","bchoice_real[2]","bchoice_real[3]","allocationA","allocationB","ug_self","ug_other","ug_accept[1]","ug_accept[2]","ug_accept[3]","ug_accept[4]","ug_accept[5]","ug_accept[6]","guess","guessBrackets[1]","guessBrackets[2]","guessBrackets[3]","guessBrackets[4]","guessBrackets[5]","brackets[1]","brackets[2]","brackets[3]","brackets[4]","brackets[5]","prog_rand","prog_randpunisher","prog_rand2","prog_rand3","prog_rank","prog_rank2","ugRole","ugGroup","role_rank","proposal_submitted","current_voter","a1choice_p","a2choice_p","a3choice_p","payment_period","stage1profit","profit_stage1role","profit_stage1subrole","profit_stage1proposer","profit_stage1proposal","profit_stage1punisher","profit_stage1a1","profit_stage1a2","profit_stage1a3","profit_stage1b1","profit_stage1b2","profit_stage1b3","profit_winningAllocation","ispaymentround","stage2bProfit","stage2aProfit","stage3Profit","stage4Profit","gamble[1]","gamble[2]","gamble[3]","gamble[4]","gamble[5]","risk_choice","risk_location","circle_random","perturbation_multiplier","perturb[1]","perturb[2]","perturb[3]","perturb[4]","show_results","winner","show_error","click_x","click_y","TimeOKInstructionsIOK","q1","q2","q3","q4","q5","q6","q7","q1a","q2a","q3a","q4a","q5a","q6a","q7a","q1c","q2c","q3c","q4c","q5c","q6c","q7c","allright","show_info","interval","TimeSubmitQuiz1OK","TimeContinueQuiz1OK","TimeTryAgainQuiz1OK","TimeSubmitQuiz2OK","TimeContinueQuiz2OK","TimeTryAgainQuiz2OK","TimeSubmitQuiz3OK","TimeContinueQuiz3OK","TimeTryAgainQuiz3OK","TimeSubmitQuiz4OK","TimeContinueQuiz4OK","TimeTryAgainQuiz4OK","LeaveStage","TimeSubmitADecisionOK","TimeVoteADecisionOK","showWin","bsdone","show_errors","TimeSubmitBDecisionOK","TimeOKBDecisionOK","groupBeautyContest","TimeContinueBCGame1OK","sumGuessPercentage","true","false","displayContinueButton","TimeSubmitBCGame2OK","TimeContinueBCGame2OK","distance","BC_winner","diffBrackets","TimeOKUGGame1OK","TimeOKUGGame2OK","TimeOKEGTaskOK","prog_ug_t1","prog_ug_t2","prog_ug_accepted","TimeOKFinalResultsOK"
"141120_1341",1,28,10,2,0,0,0,0,1,2,1,1,2,2,2,1,2,2,1,2,-1,-1,-1,0,3,0,7,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,100,0,0,0,0,0.664448201500088,1,0.284228536432715,0.664057690028128,7,2,1,1,4,1,4,2,-1,-1,5,3,1,3,1,1,1,2,2,1,0,0,0,2,0,0,0,1,-1,2,1,5,4,3,-1,-1,1,0,0,0,0,0,0,-1,0,-1,-1,NA,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,19,1,2,0,0,NA,1,NA,0,1,0,NA,NA,NA,0.500069350001341,0,105,NA,NA,NA,-1,-1,-1,NA
"141120_1341",1,28,11,1,0,0,0,0,1,1,3,1,1,1,1,1,2,1,1,2,-1,-1,-1,4,3,0,9,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,100,0,0,0,0,0.11914369236638,3,0.367550143677532,0.0346463751209184,2,4,1,2,1,1,4,1,-1,-1,5,3,1,2,3,3,2,2,2,3,0,0,0,2,0,0,0,1,-1,3,5,4,1,2,-1,-1,0,0,0,0,0,0,0,-1,0,-1,-1,NA,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,23,18,1,2,0,0,NA,1,NA,0,1,0,NA,NA,NA,0.500078301820754,0,105,NA,NA,NA,-1,-1,-1,NA
"141120_1341",1,28,12,2,0,0,0,0,2,2,1,1,2,2,2,1,2,2,1,2,-1,-1,-1,0,3,0,7,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,100,0,0,0,0,0.804960559031442,1,0.368737382520334,0.138372277439745,11,5,2,3,5,1,4,-1,1,-1,30,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,5,1,-1,4,3,1,2,5,-1,-1,2,0,0,0,0,0,0,-1,0,-1,-1,NA,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,27,15,1,2,0,0,NA,1,NA,0,1,0,NA,NA,NA,0.500003173904961,1,105,NA,NA,NA,-1,-1,-1,NA
"141120_1341",1,29,1,2,0,0,0,1,1,3,2,2,2,3,2,2,2,3,3,3,0,0,0,0,0,0,5,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,100,0,0,0,0,0.622866929798791,2,0.862094174540646,0.730795501605978,9,11,2,6,4,1,4,-1,-1,-1,10,5,0,3,1,2,2,1,3,3,0,0,0,3,0,0,0,1,-1,3,5,4,1,2,-1,-1,0,0,0,0,0,0,0,-1,0,-1,-1,NA,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,2,0,25,NA,1,NA,0,1,0,NA,NA,NA,0.50002587669004,0,105,NA,NA,NA,-1,-1,-1,NA
"141120_1341",1,29,2,1,0,0,0,1,2,3,3,1,1,1,1,1,2,1,1,2,3,2,0,4,3,0,9,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,100,0,0,0,0,0.159970267284648,1,0.283250102905207,0.213946902758417,4,4,1,2,2,1,4,-1,-1,-1,19,1,1,3,2,1,2,1,1,2,2,3,2,1,0,0,0,1,-1,2,1,5,4,3,-1,-1,1,0,0,0,0,0,0,-1,0,-1,-1,NA,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,2,0,3,NA,1,NA,0,1,0,NA,NA,NA,0.500054809375831,0,105,NA,NA,NA,-1,-1,-1,NA
"141120_1341",1,29,3,2,0,0,0,1,3,3,2,2,2,3,2,2,2,3,3,3,0,0,0,0,0,0,5,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,100,0,0,0,0,0.809152432162851,1,0.379069473770945,0.629462668499659,12,7,2,4,6,1,4,-1,-1,-1,14,7,0,1,2,1,3,2,2,2,0,0,0,2,0,0,0,1,-1,2,1,5,4,3,-1,-1,1,0,0,0,0,0,0,-1,0,-1,-1,NA,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,2,0,28,NA,1,NA,0,1,0,NA,NA,NA,0.500045210562993,0,105,NA,NA,NA,-1,-1,-1,NA
"141120_1341",1,29,4,1,0,0,0,0,1,3,3,1,1,1,1,1,2,1,1,2,-1,-1,-1,4,3,0,9,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,100,0,0,0,0,0.0206456682740923,2,0.157266685812393,0.812553872267042,1,1,2,1,1,1,4,1,-1,-1,10,5,1,2,1,2,2,1,3,3,0,0,0,3,0,0,5,1,-1,4,3,1,2,5,-1,-1,2,0,0,0,0,0,0,-1,0,-1,-1,NA,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,21,1,2,0,0,NA,1,NA,0,1,0,NA,NA,NA,0.500011132316157,1,105,NA,NA,NA,-1,-1,-1,NA
"141120_1341",1,29,5,2,0,0,0,0,1,3,2,2,2,3,2,2,2,3,3,3,-1,-1,-1,0,0,0,5,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,100,0,0,0,0,0.347424072840914,1,0.186969093134147,0.00837647635879762,6,3,2,2,4,1,4,2,-1,-1,25,7,0,2,2,3,3,2,3,2,2,0,2,2,0,0,0,1,-1,5,4,2,3,1,-1,-1,3,0,0,0,0,0,0,-1,0,-1,-1,NA,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,24,1,2,0,0,NA,1,NA,0,1,0,NA,NA,NA,0.500032964959896,0,105,NA,NA,NA,-1,-1,-1,NA
"141120_1341",1,29,6,1,0,0,0,1,1,3,3,1,1,1,1,1,2,1,1,2,2,4,1,4,3,0,9,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,100,0,0,0,0,0.10680736140665,3,0.991746682669849,0.833903386645905,3,12,1,6,1,1,4,-1,-1,-1,9,9,0,2,3,1,3,1,2,1,0,0,0,1,0,0,0,1,-1,2,1,5,4,3,-1,-1,1,0,0,0,0,0,0,-1,0,-1,-1,NA,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,2,0,-18,NA,1,NA,0,1,0,NA,NA,NA,0.500062425350567,0,105,NA,NA,NA,-1,-1,-1,NA
"141120_1341",1,29,7,2,0,0,0,1,2,3,2,2,2,3,2,2,2,3,3,3,0,0,0,0,0,0,5,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,100,0,0,0,0,0.78343816231165,1,0.81759630274847,0.784745399274279,11,10,1,5,5,1,4,-1,-1,-1,24,3,1,3,3,3,1,2,2,3,2,3,2,2,0,0,0,1,-1,2,1,5,4,3,-1,-1,1,0,0,0,0,0,0,-1,0,-1,-1,NA,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,2,0,12,NA,1,NA,0,1,0,NA,NA,NA,0.500042080966822,0,105,NA,NA,NA,-1,-1,-1,NA
"141120_1341",1,29,8,1,0,0,0,0,3,3,3,1,1,1,1,1,2,1,1,2,-1,-1,-1,4,3,0,9,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,100,0,0,0,0,0.21592560280856,1,0.592931192178713,0.137017831270126,5,8,1,4,3,1,4,-1,-1,2,21,6,0,2,3,1,3,1,1,2,2,3,2,1,0,0,0,1,-1,3,5,4,1,2,-1,-1,0,0,0,0,0,0,0,-1,0,-1,-1,NA,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,27,11,1,2,0,0,NA,1,NA,0,1,0,NA,NA,NA,0.500015639223724,0,105,NA,NA,NA,-1,-1,-1,NA
"141120_1341",1,29,9,1,0,0,0,1,3,3,3,1,1,1,1,1,2,1,1,2,4,3,0,4,3,0,9,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,100,0,0,0,0,0.388906644838353,3,0.614818305063442,0.216791504629325,8,9,2,5,3,1,4,-1,-1,-1,27,3,1,1,2,3,3,2,3,2,2,2,3,2,0,0,0,1,-1,3,5,4,1,2,-1,-1,0,0,0,0,0,0,0,-1,0,-1,-1,NA,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,2,0,18,NA,1,NA,0,1,0,NA,NA,NA,0.500094963472474,0,105,NA,NA,NA,-1,-1,-1,NA
"141120_1341",1,29,10,1,0,0,0,0,2,3,3,1,1,1,1,1,2,1,1,2,-1,-1,-1,4,3,0,9,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,100,0,0,0,0,0.0861182189947545,2,0.353979798198668,0.245193971900825,2,6,1,3,2,1,4,-1,1,-1,5,3,1,3,1,1,1,2,2,1,0,0,0,2,0,0,0,1,-1,3,5,4,1,2,-1,-1,0,0,0,0,0,0,0,-1,0,-1,-1,NA,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,18,1,2,0,0,NA,1,NA,0,1,0,NA,NA,NA,0.500094045100079,0,105,NA,NA,NA,-1,-1,-1,NA
"141120_1341",1,29,11,2,0,0,0,0,2,3,2,2,2,3,2,2,2,3,3,3,-1,-1,-1,0,0,0,5,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,100,0,0,0,0,0.366802356842348,2,0.295898059986484,0.39454694762572,7,5,2,3,5,1,4,-1,2,-1,5,3,1,2,3,3,2,2,2,3,0,0,0,2,0,0,0,1,-1,4,3,1,2,5,-1,-1,2,0,0,0,0,0,0,-1,0,-1,-1,NA,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,18,1,2,0,0,NA,1,NA,0,1,0,NA,NA,NA,0.500036114437103,0,105,NA,NA,NA,-1,-1,-1,NA
"141120_1341",1,29,12,2,0,0,0,0,3,3,2,2,2,3,2,2,2,3,3,3,-1,-1,-1,0,0,0,5,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,100,0,0,0,0,0.637138549069473,1,0.173299079375946,0.265984651290805,10,2,1,1,6,1,4,-1,-1,2,30,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,1,-1,2,1,5,4,3,-1,-1,1,0,0,0,0,0,0,-1,0,-1,-1,NA,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,26,15,1,2,0,0,NA,1,NA,0,1,0,NA,NA,NA,0.500041619263609,0,105,NA,NA,NA,-1,-1,-1,NA
"141120_1341",1,30,1,1,18,18,1,1,2,2,1,1,1,1,1,2,1,1,2,1,2,2,3,2,2,3,9,1,3,2,0,0,1,1,1,1,73,0,10,20,60,10,17,50,17,8,8,0.284094899093776,3,0.418823102218482,0.0206385194420063,5,7,2,4,2,1,4,-1,-1,-1,10,5,0,3,1,2,2,1,3,3,0,0,0,3,0,0,0,0,8,2,1,5,4,3,4,4,1,0,0,0,0,0,1,1,0,-1,-1,NA,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,2,0,24,NA,1,-7,100,1,0,0,-106,-108,53.6666917919868,0,114,-60,-32,4,4,1,0,-13
"141120_1341",1,30,2,2,6.4,6.4,1,1,1,2,2,1,1,1,2,1,1,2,1,1,0,3,2,0,0,0,9,1,3,2,0,0,1,1,1,1,51,10,10,30,30,20,17,50,17,8,8,0.404034244550408,2,0.395577974801687,0.479022491946361,8,5,2,3,4,1,4,-1,-1,-1,19,1,1,3,2,1,2,1,1,2,2,3,2,1,0,0,0,2,2.4,2,1,5,4,3,2,1,1,0,0,0,0,0,1,0,0,-1,-1,NA,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,2,0,26,NA,1,-33,100,1,0,0,-65,-69,31.6667037027954,0,94,-82,-35,-15,3,2,1,-61
"141120_1341",1,30,3,1,17.2,17.2,1,1,1,2,1,1,1,1,1,2,1,1,2,1,2,2,3,2,2,3,9,1,2,3,0,0,0,1,0,0,38,10,25,30,25,10,17,50,17,8,8,0.0838274090009869,1,0.525405005330874,0.438206726423561,1,9,2,5,1,1,4,-1,-1,-1,14,7,0,1,2,1,3,2,2,2,0,0,0,2,0,0,0,0,3.2,2,1,5,4,3,1,2,1,0,0,0,0,0,1,1,0,-1,-1,NA,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,2,0,20,NA,1,-16,100,1,0,0,-44,-46,18.6667077043145,0,64,-33,-15,8,3,2,0,-27
"141120_1341",1,30,4,2,10,10,1,0,3,2,2,1,1,1,2,1,1,2,1,1,-1,-1,-1,0,0,0,9,1,4,1,1,1,1,1,1,1,100,0,0,20,60,20,17,50,17,8,8,0.937480799824689,2,0.931022142493642,0.88210065750503,12,12,1,6,6,1,4,-1,-1,1,10,5,1,2,1,2,2,1,3,3,0,0,0,3,0,0,0,0,0,4,3,1,2,5,5,5,2,0,0,0,0,0,1,0,0,-1,-1,NA,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,18,1,2,0,0,NA,1,-19,100,1,0,0,-22,-28,80.6667544456978,0,134,-80,-26,-28,4,1,0,-70
"141120_1341",1,30,5,2,19.2,19.2,1,0,1,2,2,1,1,1,2,1,1,2,1,1,-1,-1,-1,0,0,0,9,1,4,1,0,1,1,1,1,1,30,10,20,40,20,10,17,50,17,8,8,0.312588166591054,2,0.132565040668736,0.338468325016307,6,3,2,2,4,1,4,2,-1,-1,25,7,0,2,2,3,3,2,3,2,2,0,2,2,0,0,0,2,3.2,4,3,1,2,5,1,3,2,0,0,0,0,0,1,0,0,-1,-1,NA,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,24,1,2,0,0,NA,1,-19,100,1,0,0,-35,-39,10.6666830040233,0,74,-63,-33,-40,3,2,1,-23
"141120_1341",1,30,6,1,23.4,23.4,1,1,3,2,1,1,1,1,1,2,1,1,2,1,2,1,4,2,2,3,9,1,3,2,0,0,1,1,1,1,27,20,35,20,15,10,17,50,17,8,8,0.327209518443425,3,0.414219357731854,0.0791833708431494,7,6,1,3,3,1,4,-1,-1,-1,9,9,0,2,3,1,3,1,2,1,0,0,0,1,0,0,0,3,2.4,4,3,1,2,5,2,4,2,0,0,0,0,0,1,0,0,-1,-1,NA,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,2,0,13,NA,1,-11,100,1,0,0,-87,-111,7.66668149388123,0,30,-72,-37,-83,3,2,1,-41
"141120_1341",1,30,7,2,14,14,1,1,2,2,2,1,1,1,2,1,1,2,1,1,0,0,0,0,0,0,9,1,3,2,0,0,1,1,1,1,12,30,40,20,10,0,17,50,17,8,8,0.481924596001359,3,0.887263079587027,0.29388511986187,9,11,2,6,5,1,4,-1,-1,-1,24,3,1,3,3,3,1,2,2,3,2,3,2,2,0,0,0,0,8,5,4,2,3,1,4,2,3,0,0,0,0,0,1,1,0,-1,-1,NA,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,2,0,27,NA,1,-63,100,1,0,0,-41,-42,7.33342819647266,0,36,-64,-31,-73,4,1,0,-17
"141120_1341",1,30,8,2,12,12,1,0,2,2,2,1,1,1,2,1,1,2,1,1,-1,-1,-1,0,0,0,9,1,3,2,0,1,1,1,1,1,50,20,5,40,5,30,17,50,17,8,8,0.871596261799148,2,0.854818675599442,0.823067595634175,10,10,1,5,5,1,4,-1,1,-1,21,6,0,2,3,1,3,1,1,2,2,3,2,1,0,0,0,0,0,3,5,4,1,2,5,2,0,0,0,0,0,0,1,0,0,-1,-1,NA,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,28,20,1,2,0,0,NA,1,2,100,1,0,0,-21,-34,30.6667420110623,0,96,-37,-14,-9,3,2,0,-2
"141120_1341",1,30,9,2,10.4,10.4,1,1,3,2,2,1,1,1,2,1,1,2,1,1,0,7,0,0,0,0,9,1,2,3,0,0,1,1,1,1,23,3,10,30,40,17,17,50,17,8,8,0.918372058271604,3,0.020594974058026,0.834913760812447,11,1,2,1,6,1,4,-1,-1,-1,27,3,1,1,2,3,3,2,3,2,2,2,3,2,0,0,0,2,2.4,4,3,1,2,5,2,4,2,0,0,0,0,0,1,0,0,-1,-1,NA,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,2,0,19,NA,1,-49,100,1,0,0,-59,-65,3.666680152297,0,108,-74,-25,-49,3,2,1,-81
"141120_1341",1,30,10,1,18.8,18.8,1,0,1,2,1,1,1,1,1,2,1,1,2,1,-1,-1,-1,2,2,3,9,1,3,2,0,1,1,1,1,1,22,10,20,35,25,10,17,50,17,8,8,0.13972899324248,1,0.158694192841041,0.782969069100436,2,4,1,2,1,1,4,1,-1,-1,5,3,1,3,1,1,1,2,2,1,0,0,0,2,0,0,5,3,4.8,2,1,5,4,3,2,1,1,0,0,0,0,0,1,1,0,-1,-1,NA,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,18,1,2,0,0,NA,1,-17,100,1,0,0,-60,-62,2.66675265206393,1,74,-56,-46,-26,3,2,1,-61
"141120_1341",1,30,11,1,12.2,12.2,1,0,2,2,1,1,1,1,1,2,1,1,2,1,-1,-1,-1,2,2,3,9,1,3,2,0,1,1,1,1,1,13,30,50,10,10,0,17,50,17,8,8,0.159878986030761,1,0.0851272032992575,0.021761926832498,3,2,1,1,2,1,4,-1,2,-1,5,3,1,2,3,3,2,2,2,3,0,0,0,2,0,0,0,3,3.2,5,4,2,3,1,1,5,3,0,0,0,0,0,1,0,0,-1,-1,NA,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,27,10,1,2,0,0,NA,1,-47,100,1,0,0,-30,-31,6.33334471637773,0,30,-75,-49,-29,3,2,1,-27
"141120_1341",1,30,12,1,16.8,16.8,1,0,3,2,1,1,1,1,1,2,1,1,2,1,-1,-1,-1,2,2,3,9,1,4,1,0,1,1,1,1,1,25,20,70,10,0,0,17,50,17,8,8,0.276912685612642,3,0.48060600621654,0.752704273794174,4,8,1,4,3,1,4,-1,-1,1,30,6,0,3,2,1,1,1,2,1,2,2,3,1,1,0,0,0,4.8,4,3,1,2,5,2,4,2,0,0,0,0,0,1,1,0,-1,-1,NA,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,4,1,2,0,0,NA,1,-4,100,1,0,0,-14,-16,5.66669064693202,0,46,-37,-24,-35,4,1,0,-11
"141205_1432",1,1,1,2,0,0,0,1,2,3,2,3,2,3,2,1,2,3,2,3,0,0,0,0,0,0,5,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,100,0,0,0,0,0.509062921865407,1,0.275157413573543,0.0251940647257464,9,5,2,3,5,1,4,-1,-1,-1,10,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,1,-1,3,5,4,1,2,-1,-1,0,0,0,0,0,0,0,-1,0,-1,-1,22,1,1,1,1,0,1,-1,1,1,1,1,0,1,-1,1,1,1,1,1,1,1,1,11,-1,-207,-209,-203,-216,-217,0,-47,-48,0,-76,-78,-74,0,0,0,1,2,0,9,0,1,0,0,1,0,0,0,0,0.500060988603607,0,105,0,0,0,-1,-1,-1,0
"141205_1432",1,1,2,2,0,0,0,0,2,3,2,3,2,3,2,1,2,3,2,3,-1,-1,-1,0,0,0,5,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,100,0,0,0,0,0.570649930541706,2,0.315705648304758,0.466964666949103,10,6,1,3,5,1,4,-1,1,-1,15,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,1,-1,5,4,2,3,1,-1,-1,3,0,0,0,0,0,0,-1,0,-1,-1,24,1,1,1,1,0,1,-1,1,1,1,1,0,1,-1,1,1,1,1,1,1,1,1,11,-1,-7,-8,0,-38,-39,-34,-15,-15,0,-18,-19,-16,0,0,-2,1,2,0,0,0,1,NA,0,1,0,NA,NA,NA,0.500091497680075,0,105,NA,NA,NA,-1,-1,-1,NA
"141205_1432",1,1,3,2,0,0,0,1,3,3,2,3,2,3,2,1,2,3,2,3,0,0,0,0,0,0,5,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,100,0,0,0,0,0.615592802230079,1,0.38081826333926,0.0219653030028405,11,8,1,4,6,1,4,-1,-1,-1,13,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,1,-1,5,4,2,3,1,-1,-1,3,0,0,0,0,0,0,-1,0,-1,-1,24,1,1,1,1,0,1,-1,1,1,1,1,0,1,-1,1,1,1,1,1,1,1,1,11,-1,-5,-6,0,2,1,0,4,3,0,13,10,0,0,0,0,1,2,0,23,0,1,NA,0,1,0,NA,NA,NA,0.500048356828954,0,105,NA,NA,NA,-1,-1,-1,NA
"141205_1432",1,1,4,2,0,0,0,1,1,3,2,3,2,3,2,1,2,3,2,3,1,4,1,0,0,0,5,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,100,0,0,0,0,0.412551942939196,2,0.450454499316613,0.793538738877298,7,12,1,6,4,1,4,-1,-1,-1,22,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,1,-1,5,4,2,3,1,-1,-1,3,0,0,0,0,0,0,-1,0,-1,-1,24,1,1,1,1,0,1,-1,1,1,1,1,0,1,-1,1,1,1,1,1,1,1,1,11,-1,-28,-30,0,-24,-26,0,-35,-37,-33,-29,-31,-27,0,0,0,1,2,0,-19,3,1,NA,0,1,0,NA,NA,NA,0.500064021659579,0,105,NA,NA,NA,-1,-1,-1,NA
